region_id,year,coastal_pop
21,2016,171083.73756199042
21,2017,171740.4807337876
21,2018,172426.15035806646
21,2019,173188.83196622494
22,2005,NA
22,2006,NA
22,2007,NA
22,2008,NA
22,2009,NA
22,2010,NA
22,2011,NA
22,2012,NA
22,2013,NA
22,2014,NA
22,2015,NA
22,2016,NA
22,2017,NA
22,2018,NA
22,2019,NA
23,2005,66915.73183070468
23,2006,65615.02499771002
23,2007,64821.38523110187
23,2008,64077.13839899242
23,2009,63502.312256697274
23,2010,62664.918394260654
23,2011,60884.30166424547
23,2012,59908.570609752875
23,2013,59275.679117193315
23,2014,58503.56089371492
23,2015,57857.865668351114
23,2016,57023.08709414394
23,2017,55918.85028815523
23,2018,54849.11981781325
23,2019,54305.38467339598
24,2005,90266.02582745212
24,2006,89387.55207921455
24,2007,88623.22474477344
24,2008,87939.27623375172
24,2009,86777.4539836675
24,2010,85080.19592919933
24,2011,83237.44527659194
24,2012,82041.85078275565
24,2013,81199.72236845078
24,2014,80302.39550407117
24,2015,79685.10606195487
24,2016,78996.54500614571
24,2017,78239.094866953
24,2018,77606.028613378
24,2019,77027.49852986567
25,2005,16260.813150240105
25,2006,16163.28536779579
25,2007,16070.185227008458
25,2008,16016.574863161768
25,2009,15984.265045664877
25,2010,15954.946877936218
25,2011,15911.508123301512
25,2012,15858.340523620518
25,2013,15797.992964495772
25,2014,15745.878425533198
25,2015,15734.522123012994
25,2016,15747.374250417313
25,2017,15743.67657130378
25,2018,15785.535734860861
25,2019,15853.58978378857
26,2005,224597.1107940553
26,2006,224855.44284001115
26,2007,225641.59116232707
26,2008,226742.74975837962
26,2009,227771.34003021626
26,2010,228805.93854138444
26,2011,229619.97286226694
26,2012,230287.78455321142
26,2013,231363.85515570323
26,2014,232755.13635857488
26,2015,234831.57974577128
26,2016,237191.17780929568
26,2017,240958.3213094518
26,2018,243827.2527202709
26,2019,246280.9841654645
27,2005,206544.37902890073
27,2006,204540.07386959463
27,2007,202793.8496468677
27,2008,201232.32070445403
27,2009,198577.10300935977
27,2010,194698.69875182575
27,2011,190492.9607857022
27,2012,187762.40205673224
27,2013,185838.115488953
27,2014,183788.65783171903
27,2015,182380.2079463896
27,2016,180810.5827665244
27,2017,179084.5783669721
27,2018,177644.2053641351
27,2019,176326.04277400923
28,2005,193349.08353183826
28,2006,192189.15074406858
28,2007,191081.93846230578
28,2008,190444.1634361072
28,2009,190059.16450740222
28,2010,189709.27748453073
28,2011,189191.43571814458
28,2012,188558.49667267333
28,2013,187840.5119130065
28,2014,187220.33797253534
28,2015,187084.8445526177
28,2016,187237.0302506147
28,2017,187192.45023953955
28,2018,187689.45659861318
28,2019,188497.85622621773
29,2005,918629.892445029
29,2006,926298.8392812153
29,2007,939008.9278311047
29,2008,953379.1077460985
29,2009,967965.3131148209
29,2010,985353.3566597692
29,2011,1001421.0879165124
29,2012,1018205.203663316
29,2013,1034486.8895616613
29,2014,1051244.1754540098
29,2015,1067597.385928567
29,2016,1083320.1026549598
29,2017,1101428.6513246603
29,2018,1120063.0186257416
29,2019,1137165.5511700474
30,2005,NA
30,2006,NA
30,2007,NA
30,2008,NA
30,2009,NA
30,2010,NA
30,2011,NA
30,2012,NA
30,2013,NA
30,2014,NA
30,2015,NA
30,2016,NA
30,2017,NA
30,2018,NA
30,2019,NA
31,2005,19914.580645659047
31,2006,19795.138593731226
31,2007,19681.119064406263
31,2008,19615.462574512196
31,2009,19575.892814977826
31,2010,19539.986922067008
31,2011,19486.78757869302
31,2012,19421.67334105924
31,2013,19347.76582352893
31,2014,19283.941266946644
31,2015,19270.033229243636
31,2016,19285.77320025842
31,2017,19281.24466111171
31,2018,19332.50948290846
31,2019,19415.855120861037
32,2005,962150.52850036
32,2006,970041.945081072
32,2007,979595.8635814983
32,2008,989680.3889951907
32,2009,1000746.738894523
32,2010,1010674.8835400678
32,2011,1019878.6331878536
32,2012,1030233.8076257318
32,2013,1041171.7135428069
32,2014,1052591.7260582293
32,2015,1063471.0369735355
32,2016,1073637.5693413129
32,2017,1084501.0232336882
32,2018,1094872.9872437532
32,2019,1103910.0580615646
33,2005,NA
33,2006,NA
33,2007,NA
33,2008,NA
33,2009,NA
33,2010,NA
33,2011,NA
33,2012,NA
33,2013,NA
33,2014,NA
33,2015,NA
33,2016,NA
33,2017,NA
33,2018,NA
33,2019,NA
34,2005,198051.91203590884
34,2006,196864.0523876087
34,2007,195730.1201098449
34,2008,195077.16167740506
34,2009,194683.63762213997
34,2010,194326.5509793994
34,2011,193797.47974954304
34,2012,193149.91405415683
34,2013,192414.8985687117
34,2014,191780.15884253418
34,2015,191641.84242459098
34,2016,191798.37754879644
34,2017,191753.3409069161
34,2018,192263.17318295952
34,2019,193092.05144306787
35,2005,559852.145479966
35,2006,564830.149135954
35,2007,573060.8978355322
35,2008,582274.976540194
35,2009,591597.9554692678
35,2010,602727.6913680133
35,2011,613038.4957197856
35,2012,623895.6287589737
35,2013,634322.9680253357
35,2014,644939.4430124662
35,2015,655264.2968303425
35,2016,665135.5021499082
35,2017,676322.9895520948
35,2018,687915.0968581374
35,2019,698578.192859562
36,2005,211714.1921811077
36,2006,212443.71456513958
36,2007,213205.94731379885
36,2008,214012.82081338472
36,2009,215006.0702293605
36,2010,215821.80264106859
36,2011,216700.1502796985
36,2012,217563.65395856774
36,2013,218199.77308990946
36,2014,218782.9869786157
36,2015,219227.4764726123
36,2016,219355.49427085283
36,2017,219617.67822439576
36,2018,219778.0450803878
36,2019,219617.45049291576
37,2005,126609.12214008856
37,2006,126637.06935105902
37,2007,126902.56468424055
37,2008,127261.46125139548
37,2009,127699.14726800207
37,2010,128203.65045542468
37,2011,128656.06674707796
37,2012,128886.9615058496
37,2013,129377.64253357207
37,2014,130166.88401467803
37,2015,131111.40971437818
37,2016,132142.4294666372
37,2017,133821.49668934572
37,2018,135060.45539017863
37,2019,136038.97021804407
38,2005,85319.72425473991
38,2006,85561.93702439971
38,2007,85848.52506326824
38,2008,86183.40642359962
38,2009,86496.9353248117
38,2010,86829.12260621518
38,2011,87130.05108468005
38,2012,87442.7045181288
38,2013,87741.5879415703
38,2014,87974.59299131508
38,2015,88131.85491733995
38,2016,88218.58199632149
38,2017,88286.78135671845
38,2018,88253.41275146922
38,2019,88175.60524019774
39,2005,5232.689979308252
39,2006,5231.991547795292
39,2007,5232.761876669881
39,2008,5219.697098956851
39,2009,5212.445736484054
39,2010,5213.246878513625
39,2011,5216.615783458495
39,2012,5219.871706835091
39,2013,5226.465722001572
39,2014,5243.864883515624
39,2015,5262.363047557421
39,2016,5270.1895889232455
39,2017,5304.494901471609
39,2018,5338.481811418476
39,2019,5347.633318448594
40,2005,55673.88201158866
40,2006,55838.01138997218
40,2007,56033.861846584834
40,2008,56267.87803320405
40,2009,56478.584667615316
40,2010,56711.59649291858
40,2011,56915.5236884471
40,2012,57133.888577892576
40,2013,57348.3615672387
40,2014,57516.55023927422
40,2015,57636.98990041337
40,2016,57713.781692696335
40,2017,57775.59176201618
40,2018,57766.05032951454
40,2019,57740.27172240483
41,2005,25537.89777974256
41,2006,25534.484567310974
41,2007,25538.104937374937
41,2008,25474.511897372042
41,2009,25439.22031165314
41,2010,25443.182777980786
41,2011,25459.636205448154
41,2012,25475.575656347868
41,2013,25507.680471477404
41,2014,25592.303726570513
41,2015,25682.18927181223
41,2016,25720.073926300596
41,2017,25886.632722010956
41,2018,26051.411396491258
41,2019,26095.419369395066
42,2005,68951.0813288452
42,2006,69027.60098201325
42,2007,69078.58969183409
42,2008,69163.36791318837
42,2009,69253.44582804442
42,2010,69399.23554611576
42,2011,69533.96350102883
42,2012,69689.93991324723
42,2013,69820.09515776836
42,2014,69925.36045250887
42,2015,69974.81947212908
42,2016,69951.43950673068
42,2017,69907.03274031258
42,2018,69734.56596894286
42,2019,69533.81783333723
