year,ssb,fis_mort,landings,stockname,species,BMSY,FMSY,bbmsy,ffmsy,ices_subdiv,region_id
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,32,33
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,32,33
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,32,33
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,32,33
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,32,33
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,32,33
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,32,33
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,32,33
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,32,33
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,32,33
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,32,33
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,32,33
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,32,33
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,32,33
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,32,33
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,32,33
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,32,33
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,32,33
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,32,33
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,32,33
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,32,33
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,32,33
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,32,33
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,32,33
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,32,33
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,32,33
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,32,33
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,32,33
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,32,33
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,32,33
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,32,33
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,32,33
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,32,33
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,32,33
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,32,33
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,32,33
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,32,33
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,32,33
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,32,33
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,32,33
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,32,33
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,32,33
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,32,33
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,32,33
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,32,33
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,32,33
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,32,33
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,32,33
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,32,33
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,32,33
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,32,33
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,32,33
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,32,33
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,32,33
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,32,33
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,32,33
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,32,33
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,32,33
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,32,33
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,32,33
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,32,33
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,32,34
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,32,34
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,32,34
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,32,34
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,32,34
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,32,34
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,32,34
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,32,34
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,32,34
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,32,34
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,32,34
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,32,34
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,32,34
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,32,34
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,32,34
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,32,34
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,32,34
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,32,34
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,32,34
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,32,34
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,32,34
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,32,34
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,32,34
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,32,34
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,32,34
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,32,34
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,32,34
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,32,34
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,32,34
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,32,34
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,32,34
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,32,34
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,32,34
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,32,34
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,32,34
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,32,34
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,32,34
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,32,34
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,32,34
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,32,34
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,32,34
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,32,34
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,32,34
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,32,34
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,32,34
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,32,34
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,32,34
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,32,34
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,32,34
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,32,34
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,32,34
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,32,34
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,32,34
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,32,34
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,32,34
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,32,34
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,32,34
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,32,34
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,32,34
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,32,34
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,32,34
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,32,34
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,32,34
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,32,34
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,32,34
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,32,34
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,32,34
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,32,34
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,32,34
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,32,34
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,32,34
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,32,34
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,32,34
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,29,35
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,29,35
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,29,35
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,29,35
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,29,35
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,29,35
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,29,35
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,29,35
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,29,35
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,29,35
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,29,35
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,29,35
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,29,35
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,29,35
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,29,35
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,29,35
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,29,35
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,29,35
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,29,35
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,29,35
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,29,35
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,29,35
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,29,35
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,29,35
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,29,35
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,29,35
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,29,35
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,29,35
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,29,35
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,29,35
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,29,35
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,29,35
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,29,35
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,29,35
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,29,35
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,29,35
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,29,35
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,29,35
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,29,35
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,29,35
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,29,35
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,29,35
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,29,35
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,29,35
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,29,35
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,29,35
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,29,35
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,29,35
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,29,35
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,29,35
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,29,35
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,29,35
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,29,35
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,29,35
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,29,35
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,29,35
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,29,35
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,29,35
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,29,35
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,29,35
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,29,35
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,29,35
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,29,35
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,29,35
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,29,35
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,29,35
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,29,35
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,29,35
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,29,35
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,29,35
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,29,35
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,29,35
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,29,35
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,29,36
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,29,36
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,29,36
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,29,36
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,29,36
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,29,36
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,29,36
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,29,36
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,29,36
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,29,36
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,29,36
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,29,36
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,29,36
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,29,36
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,29,36
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,29,36
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,29,36
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,29,36
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,29,36
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,29,36
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,29,36
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,29,36
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,29,36
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,29,36
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,29,36
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,29,36
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,29,36
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,29,36
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,29,36
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,29,36
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,29,36
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,29,36
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,29,36
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,29,36
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,29,36
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,29,36
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,29,36
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,29,36
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,29,36
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,29,36
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,29,36
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,29,36
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,29,36
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,29,36
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,29,36
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,29,36
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,29,36
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,29,36
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,29,36
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,29,36
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,29,36
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,29,36
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,29,36
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,29,36
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,29,36
