id,cruise,date,year,month,Latitude,Longitude,chla_ug_l,depth_m,BHI_ID,HELCOM_COASTAL_CODE,HELCOM_ID
200612882,Unknown (Denmark),2006-08-28,2006,08,55.535,12.7133,0.83,8.5,12,32,SEA-006
200612892,Unknown (Denmark),2006-09-06,2006,09,55.535,12.7133,0.59,1,12,32,SEA-006
200612892,Unknown (Denmark),2006-09-06,2006,09,55.535,12.7133,0.37,9.75,12,32,SEA-006
200612902,Unknown (Denmark),2006-09-21,2006,09,55.535,12.7133,0.78,1,12,32,SEA-006
200612902,Unknown (Denmark),2006-09-21,2006,09,55.535,12.7133,0.52,9.4,12,32,SEA-006
200612912,Unknown (Denmark),2006-09-25,2006,09,55.535,12.7133,2.07,1,12,32,SEA-006
200612912,Unknown (Denmark),2006-09-25,2006,09,55.535,12.7133,1.65,10.2,12,32,SEA-006
200613312,Unknown (Denmark),2006-05-03,2006,05,55.8252,12.6178,0.3,1,NA,NA,NA
200613322,Unknown (Denmark),2006-05-16,2006,05,55.8252,12.6178,1.24,1,NA,NA,NA
200613332,Unknown (Denmark),2006-05-31,2006,05,55.8252,12.6178,1.34,1,NA,NA,NA
200613342,Unknown (Denmark),2006-06-07,2006,06,55.8252,12.6178,0.59,1,NA,NA,NA
200613342,Unknown (Denmark),2006-06-07,2006,06,55.8252,12.6178,1.98,9.35,NA,NA,NA
200613352,Unknown (Denmark),2006-06-21,2006,06,55.8252,12.6178,0.7,1,NA,NA,NA
200613362,Unknown (Denmark),2006-06-27,2006,06,55.8252,12.6178,1.11,1,NA,NA,NA
200613372,Unknown (Denmark),2006-07-11,2006,07,55.8252,12.6178,1.03,1,NA,NA,NA
200613382,Unknown (Denmark),2006-07-24,2006,07,55.8252,12.6178,1.58,1,NA,NA,NA
200613392,Unknown (Denmark),2006-08-01,2006,08,55.8252,12.6178,2.65,1,NA,NA,NA
200613402,Unknown (Denmark),2006-08-14,2006,08,55.8252,12.6178,4.9,1,NA,NA,NA
200613412,Unknown (Denmark),2006-08-22,2006,08,55.8252,12.6178,4.02,1,NA,NA,NA
200613422,Unknown (Denmark),2006-09-11,2006,09,55.8252,12.6178,1.05,1,NA,NA,NA
200613432,Unknown (Denmark),2006-09-20,2006,09,55.8252,12.6178,1.25,1,NA,NA,NA
200613852,Unknown (Denmark),2006-05-03,2006,05,55.8667,12.75,0.59,1,5,39,SEA-003
200613852,Unknown (Denmark),2006-05-03,2006,05,55.8667,12.75,0.58,5,5,39,SEA-003
200613852,Unknown (Denmark),2006-05-03,2006,05,55.8667,12.75,0.68,10,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,1.96,1,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,2.11,5,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,4.57,7.8,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,2.3,10,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,1.4,15,5,39,SEA-003
200613862,Unknown (Denmark),2006-05-16,2006,05,55.8667,12.75,2.83,20,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,0.78,1,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,0.82,5,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,1.44,10,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,5.9,13.5,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,3.43,15,5,39,SEA-003
200613872,Unknown (Denmark),2006-05-31,2006,05,55.8667,12.75,1.46,20,5,39,SEA-003
200613882,Unknown (Denmark),2006-06-07,2006,06,55.8667,12.75,0.57,1,5,39,SEA-003
200613882,Unknown (Denmark),2006-06-07,2006,06,55.8667,12.75,0.86,5,5,39,SEA-003
200613882,Unknown (Denmark),2006-06-07,2006,06,55.8667,12.75,0.97,10,5,39,SEA-003
200613882,Unknown (Denmark),2006-06-07,2006,06,55.8667,12.75,1.69,15,5,39,SEA-003
200613882,Unknown (Denmark),2006-06-07,2006,06,55.8667,12.75,2.75,20,5,39,SEA-003
200613892,Unknown (Denmark),2006-06-21,2006,06,55.8667,12.75,0.67,1,5,39,SEA-003
200613892,Unknown (Denmark),2006-06-21,2006,06,55.8667,12.75,0.69,5,5,39,SEA-003
200613892,Unknown (Denmark),2006-06-21,2006,06,55.8667,12.75,1.05,10,5,39,SEA-003
200613892,Unknown (Denmark),2006-06-21,2006,06,55.8667,12.75,2.93,15,5,39,SEA-003
200613892,Unknown (Denmark),2006-06-21,2006,06,55.8667,12.75,1.52,20,5,39,SEA-003
200613902,Unknown (Denmark),2006-06-27,2006,06,55.8667,12.75,1.25,1,5,39,SEA-003
200613902,Unknown (Denmark),2006-06-27,2006,06,55.8667,12.75,1.25,5,5,39,SEA-003
200613902,Unknown (Denmark),2006-06-27,2006,06,55.8667,12.75,1.31,10,5,39,SEA-003
200613902,Unknown (Denmark),2006-06-27,2006,06,55.8667,12.75,3.72,15,5,39,SEA-003
200613902,Unknown (Denmark),2006-06-27,2006,06,55.8667,12.75,1.83,20,5,39,SEA-003
200613912,Unknown (Denmark),2006-07-05,2006,07,55.8667,12.75,0.48,1,5,39,SEA-003
200613912,Unknown (Denmark),2006-07-05,2006,07,55.8667,12.75,0.5,5,5,39,SEA-003
200613912,Unknown (Denmark),2006-07-05,2006,07,55.8667,12.75,0.74,10,5,39,SEA-003
200613912,Unknown (Denmark),2006-07-05,2006,07,55.8667,12.75,2.39,15,5,39,SEA-003
200613912,Unknown (Denmark),2006-07-05,2006,07,55.8667,12.75,1.23,20,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,0.75,1,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,0.8,5,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,0.87,10,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,3.88,13.5,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,2.96,15,5,39,SEA-003
200613922,Unknown (Denmark),2006-07-19,2006,07,55.8667,12.75,2.05,20,5,39,SEA-003
200613932,Unknown (Denmark),2006-08-01,2006,08,55.8667,12.75,1.7,1,5,39,SEA-003
200613932,Unknown (Denmark),2006-08-01,2006,08,55.8667,12.75,1.82,5,5,39,SEA-003
200613932,Unknown (Denmark),2006-08-01,2006,08,55.8667,12.75,1.08,10,5,39,SEA-003
200613932,Unknown (Denmark),2006-08-01,2006,08,55.8667,12.75,1.15,15,5,39,SEA-003
200613932,Unknown (Denmark),2006-08-01,2006,08,55.8667,12.75,0.86,20,5,39,SEA-003
200613942,Unknown (Denmark),2006-08-14,2006,08,55.8667,12.75,2.06,1,5,39,SEA-003
200613942,Unknown (Denmark),2006-08-14,2006,08,55.8667,12.75,2.13,5,5,39,SEA-003
200613942,Unknown (Denmark),2006-08-14,2006,08,55.8667,12.75,2.12,10,5,39,SEA-003
200613942,Unknown (Denmark),2006-08-14,2006,08,55.8667,12.75,2.11,15,5,39,SEA-003
200613942,Unknown (Denmark),2006-08-14,2006,08,55.8667,12.75,0.27,20,5,39,SEA-003
200613952,Unknown (Denmark),2006-08-21,2006,08,55.8667,12.75,2.67,1,5,39,SEA-003
200613952,Unknown (Denmark),2006-08-21,2006,08,55.8667,12.75,2.5,5,5,39,SEA-003
200613952,Unknown (Denmark),2006-08-21,2006,08,55.8667,12.75,1.99,10,5,39,SEA-003
200613952,Unknown (Denmark),2006-08-21,2006,08,55.8667,12.75,0.28,15,5,39,SEA-003
200613952,Unknown (Denmark),2006-08-21,2006,08,55.8667,12.75,0.29,20,5,39,SEA-003
200613962,Unknown (Denmark),2006-09-05,2006,09,55.8667,12.75,1.5,1,5,39,SEA-003
200613962,Unknown (Denmark),2006-09-05,2006,09,55.8667,12.75,1.32,5,5,39,SEA-003
200613962,Unknown (Denmark),2006-09-05,2006,09,55.8667,12.75,1.57,10,5,39,SEA-003
200613962,Unknown (Denmark),2006-09-05,2006,09,55.8667,12.75,1.74,15,5,39,SEA-003
200613962,Unknown (Denmark),2006-09-05,2006,09,55.8667,12.75,2.35,20,5,39,SEA-003
200613972,Unknown (Denmark),2006-09-11,2006,09,55.8667,12.75,1.7,1,5,39,SEA-003
200613972,Unknown (Denmark),2006-09-11,2006,09,55.8667,12.75,3.4,5,5,39,SEA-003
200613972,Unknown (Denmark),2006-09-11,2006,09,55.8667,12.75,2.36,10,5,39,SEA-003
200613972,Unknown (Denmark),2006-09-11,2006,09,55.8667,12.75,4.23,15,5,39,SEA-003
200613972,Unknown (Denmark),2006-09-11,2006,09,55.8667,12.75,3.26,20,5,39,SEA-003
200613982,Unknown (Denmark),2006-09-19,2006,09,55.8667,12.75,2.58,1,5,39,SEA-003
200613982,Unknown (Denmark),2006-09-19,2006,09,55.8667,12.75,2.02,5,5,39,SEA-003
200613982,Unknown (Denmark),2006-09-19,2006,09,55.8667,12.75,1.21,10,5,39,SEA-003
200613982,Unknown (Denmark),2006-09-19,2006,09,55.8667,12.75,1.15,15,5,39,SEA-003
200613982,Unknown (Denmark),2006-09-19,2006,09,55.8667,12.75,1.03,20,5,39,SEA-003
200614182,Unknown (Denmark),2006-05-02,2006,05,55.713,12.0667,1.86,1,NA,NA,NA
200614182,Unknown (Denmark),2006-05-02,2006,05,55.713,12.0667,2.32,2,NA,NA,NA
200614182,Unknown (Denmark),2006-05-02,2006,05,55.713,12.0667,2.34,4,NA,NA,NA
200614192,Unknown (Denmark),2006-05-10,2006,05,55.713,12.0667,1.78,1,NA,NA,NA
200614192,Unknown (Denmark),2006-05-10,2006,05,55.713,12.0667,1.89,2,NA,NA,NA
200614192,Unknown (Denmark),2006-05-10,2006,05,55.713,12.0667,1.51,4,NA,NA,NA
200614202,Unknown (Denmark),2006-05-16,2006,05,55.713,12.0667,8.41,1,NA,NA,NA
200614212,Unknown (Denmark),2006-05-24,2006,05,55.713,12.0667,5.37,1,NA,NA,NA
200614222,Unknown (Denmark),2006-05-30,2006,05,55.713,12.0667,3.09,1,NA,NA,NA
200614222,Unknown (Denmark),2006-05-30,2006,05,55.713,12.0667,3.35,2,NA,NA,NA
200614222,Unknown (Denmark),2006-05-30,2006,05,55.713,12.0667,3.21,4,NA,NA,NA
200614232,Unknown (Denmark),2006-06-07,2006,06,55.713,12.0667,1.23,1,NA,NA,NA
200614232,Unknown (Denmark),2006-06-07,2006,06,55.713,12.0667,1.54,2,NA,NA,NA
200614232,Unknown (Denmark),2006-06-07,2006,06,55.713,12.0667,1.7,4,NA,NA,NA
200614242,Unknown (Denmark),2006-06-12,2006,06,55.713,12.0667,1.76,1,NA,NA,NA
200614252,Unknown (Denmark),2006-06-22,2006,06,55.713,12.0667,4.72,1,NA,NA,NA
200614262,Unknown (Denmark),2006-06-28,2006,06,55.713,12.0667,3.8,1,NA,NA,NA
200614262,Unknown (Denmark),2006-06-28,2006,06,55.713,12.0667,3.81,2,NA,NA,NA
200614262,Unknown (Denmark),2006-06-28,2006,06,55.713,12.0667,3.86,4,NA,NA,NA
200614272,Unknown (Denmark),2006-07-04,2006,07,55.713,12.0667,3.67,1,NA,NA,NA
200614272,Unknown (Denmark),2006-07-04,2006,07,55.713,12.0667,4.99,2,NA,NA,NA
200614272,Unknown (Denmark),2006-07-04,2006,07,55.713,12.0667,4.99,4,NA,NA,NA
200614282,Unknown (Denmark),2006-07-13,2006,07,55.713,12.0667,2.88,1,NA,NA,NA
200614282,Unknown (Denmark),2006-07-13,2006,07,55.713,12.0667,2.84,2,NA,NA,NA
200614282,Unknown (Denmark),2006-07-13,2006,07,55.713,12.0667,3.46,4,NA,NA,NA
200614292,Unknown (Denmark),2006-07-18,2006,07,55.713,12.0667,3.71,1,NA,NA,NA
200614302,Unknown (Denmark),2006-07-27,2006,07,55.713,12.0667,3.14,1,NA,NA,NA
200614302,Unknown (Denmark),2006-07-27,2006,07,55.713,12.0667,3.39,2,NA,NA,NA
200614302,Unknown (Denmark),2006-07-27,2006,07,55.713,12.0667,2.81,4,NA,NA,NA
200614312,Unknown (Denmark),2006-08-07,2006,08,55.713,12.0667,5.76,1,NA,NA,NA
200614312,Unknown (Denmark),2006-08-07,2006,08,55.713,12.0667,6.36,2,NA,NA,NA
200614312,Unknown (Denmark),2006-08-07,2006,08,55.713,12.0667,6.95,4,NA,NA,NA
200614322,Unknown (Denmark),2006-08-16,2006,08,55.713,12.0667,5.8,1,NA,NA,NA
200614322,Unknown (Denmark),2006-08-16,2006,08,55.713,12.0667,5.86,4,NA,NA,NA
200614332,Unknown (Denmark),2006-08-24,2006,08,55.713,12.0667,3.5,1,NA,NA,NA
200614332,Unknown (Denmark),2006-08-24,2006,08,55.713,12.0667,4.17,2,NA,NA,NA
200614332,Unknown (Denmark),2006-08-24,2006,08,55.713,12.0667,3.21,4,NA,NA,NA
200614342,Unknown (Denmark),2006-08-29,2006,08,55.713,12.0667,3.53,1,NA,NA,NA
200614352,Unknown (Denmark),2006-09-14,2006,09,55.713,12.0667,2.99,1,NA,NA,NA
200614362,Unknown (Denmark),2006-09-21,2006,09,55.713,12.0667,3.95,1,NA,NA,NA
200614362,Unknown (Denmark),2006-09-21,2006,09,55.713,12.0667,1.55,2,NA,NA,NA
200614362,Unknown (Denmark),2006-09-21,2006,09,55.713,12.0667,1.66,4,NA,NA,NA
200614372,Unknown (Denmark),2006-09-26,2006,09,55.713,12.0667,3.68,1,NA,NA,NA
200614962,Unknown (Denmark),2006-05-09,2006,05,55.1617,12.055,2.43,1,NA,NA,NA
200614962,Unknown (Denmark),2006-05-09,2006,05,55.1617,12.055,2.13,78,NA,NA,NA
200614972,Unknown (Denmark),2006-05-17,2006,05,55.1617,12.055,0.99,1,NA,NA,NA
200614982,Unknown (Denmark),2006-05-30,2006,05,55.1617,12.055,2.25,1,NA,NA,NA
200614982,Unknown (Denmark),2006-05-30,2006,05,55.1617,12.055,2.14,78,NA,NA,NA
200614992,Unknown (Denmark),2006-06-08,2006,06,55.1617,12.055,1.45,1,NA,NA,NA
200615002,Unknown (Denmark),2006-06-22,2006,06,55.1617,12.055,6.08,1,NA,NA,NA
200615002,Unknown (Denmark),2006-06-22,2006,06,55.1617,12.055,6.07,78,NA,NA,NA
200615012,Unknown (Denmark),2006-06-26,2006,06,55.1617,12.055,4.41,1,NA,NA,NA
200615012,Unknown (Denmark),2006-06-26,2006,06,55.1617,12.055,4.25,78,NA,NA,NA
200615022,Unknown (Denmark),2006-07-04,2006,07,55.1617,12.055,3.16,1,NA,NA,NA
200615022,Unknown (Denmark),2006-07-04,2006,07,55.1617,12.055,3.37,1.01,NA,NA,NA
200615032,Unknown (Denmark),2006-07-11,2006,07,55.1617,12.055,25.1,1,NA,NA,NA
200615042,Unknown (Denmark),2006-07-18,2006,07,55.1617,12.055,10.9,1,NA,NA,NA
200615042,Unknown (Denmark),2006-07-18,2006,07,55.1617,12.055,9.48,78,NA,NA,NA
200615052,Unknown (Denmark),2006-07-24,2006,07,55.1617,12.055,24.8,1,NA,NA,NA
200615052,Unknown (Denmark),2006-07-24,2006,07,55.1617,12.055,25.6,78,NA,NA,NA
200615062,Unknown (Denmark),2006-08-02,2006,08,55.1617,12.055,48.6,1,NA,NA,NA
200615062,Unknown (Denmark),2006-08-02,2006,08,55.1617,12.055,41,78,NA,NA,NA
200615072,Unknown (Denmark),2006-08-10,2006,08,55.1617,12.055,22.9,1,NA,NA,NA
200615082,Unknown (Denmark),2006-08-21,2006,08,55.1617,12.055,23.3,1,NA,NA,NA
200615082,Unknown (Denmark),2006-08-21,2006,08,55.1617,12.055,24.2,78,NA,NA,NA
200615092,Unknown (Denmark),2006-08-30,2006,08,55.1617,12.055,16.7,1,NA,NA,NA
200615092,Unknown (Denmark),2006-08-30,2006,08,55.1617,12.055,14.2,3.6,NA,NA,NA
200615092,Unknown (Denmark),2006-08-30,2006,08,55.1617,12.055,10,78,NA,NA,NA
200615102,Unknown (Denmark),2006-09-04,2006,09,55.1617,12.055,24,1,NA,NA,NA
200615102,Unknown (Denmark),2006-09-04,2006,09,55.1617,12.055,26.9,3.2,NA,NA,NA
200615102,Unknown (Denmark),2006-09-04,2006,09,55.1617,12.055,21.1,78,NA,NA,NA
200615112,Unknown (Denmark),2006-09-13,2006,09,55.1617,12.055,4.55,1,NA,NA,NA
200615112,Unknown (Denmark),2006-09-13,2006,09,55.1617,12.055,5.3,1.01,NA,NA,NA
200615122,Unknown (Denmark),2006-09-19,2006,09,55.1617,12.055,7.14,1,NA,NA,NA
200615122,Unknown (Denmark),2006-09-19,2006,09,55.1617,12.055,6.89,78,NA,NA,NA
200615362,Unknown (Denmark),2006-05-02,2006,05,54.8917,12.3333,0.74,1,NA,NA,NA
200615362,Unknown (Denmark),2006-05-02,2006,05,54.8917,12.3333,0.69,10,NA,NA,NA
200615362,Unknown (Denmark),2006-05-02,2006,05,54.8917,12.3333,0.9,15,NA,NA,NA
200615362,Unknown (Denmark),2006-05-02,2006,05,54.8917,12.3333,0.97,22,NA,NA,NA
200615372,Unknown (Denmark),2006-05-08,2006,05,54.8917,12.3333,0.95,1,NA,NA,NA
200615372,Unknown (Denmark),2006-05-08,2006,05,54.8917,12.3333,1.08,10,NA,NA,NA
200615372,Unknown (Denmark),2006-05-08,2006,05,54.8917,12.3333,1.18,15,NA,NA,NA
200615372,Unknown (Denmark),2006-05-08,2006,05,54.8917,12.3333,11.1,22,NA,NA,NA
200615382,Unknown (Denmark),2006-05-15,2006,05,54.8917,12.3333,0.58,1,NA,NA,NA
200615382,Unknown (Denmark),2006-05-15,2006,05,54.8917,12.3333,0.61,10,NA,NA,NA
200615382,Unknown (Denmark),2006-05-15,2006,05,54.8917,12.3333,1.17,15,NA,NA,NA
200615382,Unknown (Denmark),2006-05-15,2006,05,54.8917,12.3333,0.72,22,NA,NA,NA
200615392,Unknown (Denmark),2006-05-31,2006,05,54.8917,12.3333,0.54,1,NA,NA,NA
200615392,Unknown (Denmark),2006-05-31,2006,05,54.8917,12.3333,0.79,10,NA,NA,NA
200615392,Unknown (Denmark),2006-05-31,2006,05,54.8917,12.3333,1.65,15,NA,NA,NA
200615392,Unknown (Denmark),2006-05-31,2006,05,54.8917,12.3333,1.22,22.2,NA,NA,NA
200615402,Unknown (Denmark),2006-06-06,2006,06,54.8917,12.3333,0.62,1,NA,NA,NA
200615402,Unknown (Denmark),2006-06-06,2006,06,54.8917,12.3333,0.62,1.01,NA,NA,NA
200615402,Unknown (Denmark),2006-06-06,2006,06,54.8917,12.3333,0.7,10,NA,NA,NA
200615402,Unknown (Denmark),2006-06-06,2006,06,54.8917,12.3333,0.89,15,NA,NA,NA
200615402,Unknown (Denmark),2006-06-06,2006,06,54.8917,12.3333,0.71,22,NA,NA,NA
200615412,Unknown (Denmark),2006-06-12,2006,06,54.8917,12.3333,0.33,1,NA,NA,NA
200615412,Unknown (Denmark),2006-06-12,2006,06,54.8917,12.3333,0.41,1.01,NA,NA,NA
200615412,Unknown (Denmark),2006-06-12,2006,06,54.8917,12.3333,0.63,10,NA,NA,NA
200615412,Unknown (Denmark),2006-06-12,2006,06,54.8917,12.3333,1,15,NA,NA,NA
200615412,Unknown (Denmark),2006-06-12,2006,06,54.8917,12.3333,0.81,21.4,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,0.69,1,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,0.61,1.01,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,0.68,10,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,1.15,15,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,3.16,18,NA,NA,NA
200615422,Unknown (Denmark),2006-06-19,2006,06,54.8917,12.3333,1.26,21.6,NA,NA,NA
200615432,Unknown (Denmark),2006-06-28,2006,06,54.8917,12.3333,1.01,1,NA,NA,NA
200615432,Unknown (Denmark),2006-06-28,2006,06,54.8917,12.3333,1.1,1.01,NA,NA,NA
200615432,Unknown (Denmark),2006-06-28,2006,06,54.8917,12.3333,1.08,10,NA,NA,NA
200615432,Unknown (Denmark),2006-06-28,2006,06,54.8917,12.3333,1.6,15,NA,NA,NA
200615432,Unknown (Denmark),2006-06-28,2006,06,54.8917,12.3333,0.91,21.6,NA,NA,NA
200615442,Unknown (Denmark),2006-07-03,2006,07,54.8917,12.3333,1.16,1,NA,NA,NA
200615442,Unknown (Denmark),2006-07-03,2006,07,54.8917,12.3333,1.05,1.01,NA,NA,NA
200615442,Unknown (Denmark),2006-07-03,2006,07,54.8917,12.3333,0.85,10,NA,NA,NA
200615442,Unknown (Denmark),2006-07-03,2006,07,54.8917,12.3333,1.21,15,NA,NA,NA
200615442,Unknown (Denmark),2006-07-03,2006,07,54.8917,12.3333,0.67,21.4,NA,NA,NA
200615452,Unknown (Denmark),2006-07-10,2006,07,54.8917,12.3333,1.34,1,NA,NA,NA
200615452,Unknown (Denmark),2006-07-10,2006,07,54.8917,12.3333,1.49,1.01,NA,NA,NA
200615452,Unknown (Denmark),2006-07-10,2006,07,54.8917,12.3333,1.2,10,NA,NA,NA
200615452,Unknown (Denmark),2006-07-10,2006,07,54.8917,12.3333,1.3,15,NA,NA,NA
200615452,Unknown (Denmark),2006-07-10,2006,07,54.8917,12.3333,1.08,21.6,NA,NA,NA
200615462,Unknown (Denmark),2006-07-26,2006,07,54.8917,12.3333,0.91,1,NA,NA,NA
200615462,Unknown (Denmark),2006-07-26,2006,07,54.8917,12.3333,1.01,1.01,NA,NA,NA
200615462,Unknown (Denmark),2006-07-26,2006,07,54.8917,12.3333,1.24,10,NA,NA,NA
200615462,Unknown (Denmark),2006-07-26,2006,07,54.8917,12.3333,2.38,15,NA,NA,NA
200615462,Unknown (Denmark),2006-07-26,2006,07,54.8917,12.3333,0.97,21.8,NA,NA,NA
200615472,Unknown (Denmark),2006-07-31,2006,07,54.8917,12.3333,1.25,1,NA,NA,NA
200615472,Unknown (Denmark),2006-07-31,2006,07,54.8917,12.3333,1.28,1.01,NA,NA,NA
200615472,Unknown (Denmark),2006-07-31,2006,07,54.8917,12.3333,1.74,10,NA,NA,NA
200615472,Unknown (Denmark),2006-07-31,2006,07,54.8917,12.3333,1.79,15,NA,NA,NA
200615472,Unknown (Denmark),2006-07-31,2006,07,54.8917,12.3333,0.62,21,NA,NA,NA
200615482,Unknown (Denmark),2006-08-07,2006,08,54.8917,12.3333,1.03,1,NA,NA,NA
200615482,Unknown (Denmark),2006-08-07,2006,08,54.8917,12.3333,1.19,1.01,NA,NA,NA
200615482,Unknown (Denmark),2006-08-07,2006,08,54.8917,12.3333,1.76,10,NA,NA,NA
200615482,Unknown (Denmark),2006-08-07,2006,08,54.8917,12.3333,1.55,15,NA,NA,NA
200615482,Unknown (Denmark),2006-08-07,2006,08,54.8917,12.3333,2.18,21.8,NA,NA,NA
200615492,Unknown (Denmark),2006-08-22,2006,08,54.8917,12.3333,1.8,1,NA,NA,NA
200615492,Unknown (Denmark),2006-08-22,2006,08,54.8917,12.3333,1.73,1.01,NA,NA,NA
200615492,Unknown (Denmark),2006-08-22,2006,08,54.8917,12.3333,1.55,10,NA,NA,NA
200615492,Unknown (Denmark),2006-08-22,2006,08,54.8917,12.3333,1.09,15,NA,NA,NA
200615492,Unknown (Denmark),2006-08-22,2006,08,54.8917,12.3333,0.6,21.6,NA,NA,NA
200615502,Unknown (Denmark),2006-08-29,2006,08,54.8917,12.3333,2.36,1,NA,NA,NA
200615502,Unknown (Denmark),2006-08-29,2006,08,54.8917,12.3333,1.79,1.01,NA,NA,NA
200615502,Unknown (Denmark),2006-08-29,2006,08,54.8917,12.3333,1.47,10,NA,NA,NA
200615502,Unknown (Denmark),2006-08-29,2006,08,54.8917,12.3333,1.21,15,NA,NA,NA
200615502,Unknown (Denmark),2006-08-29,2006,08,54.8917,12.3333,0.43,21.8,NA,NA,NA
200615512,Unknown (Denmark),2006-09-06,2006,09,54.8917,12.3333,2.49,1,NA,NA,NA
200615512,Unknown (Denmark),2006-09-06,2006,09,54.8917,12.3333,2.51,1.01,NA,NA,NA
200615512,Unknown (Denmark),2006-09-06,2006,09,54.8917,12.3333,1.17,10,NA,NA,NA
200615512,Unknown (Denmark),2006-09-06,2006,09,54.8917,12.3333,1.09,15,NA,NA,NA
200615512,Unknown (Denmark),2006-09-06,2006,09,54.8917,12.3333,0.98,21.8,NA,NA,NA
200615522,Unknown (Denmark),2006-09-12,2006,09,54.8917,12.3333,1.81,1,NA,NA,NA
200615522,Unknown (Denmark),2006-09-12,2006,09,54.8917,12.3333,1.65,1.01,NA,NA,NA
200615522,Unknown (Denmark),2006-09-12,2006,09,54.8917,12.3333,1.44,10,NA,NA,NA
200615522,Unknown (Denmark),2006-09-12,2006,09,54.8917,12.3333,2.03,15,NA,NA,NA
200615522,Unknown (Denmark),2006-09-12,2006,09,54.8917,12.3333,1.27,22.2,NA,NA,NA
200615532,Unknown (Denmark),2006-09-18,2006,09,54.8917,12.3333,1.9,1,NA,NA,NA
200615532,Unknown (Denmark),2006-09-18,2006,09,54.8917,12.3333,1.8,1.01,NA,NA,NA
200615532,Unknown (Denmark),2006-09-18,2006,09,54.8917,12.3333,1.85,10,NA,NA,NA
200615532,Unknown (Denmark),2006-09-18,2006,09,54.8917,12.3333,2.1,15,NA,NA,NA
200615532,Unknown (Denmark),2006-09-18,2006,09,54.8917,12.3333,5.78,22,NA,NA,NA
200615542,Unknown (Denmark),2006-09-25,2006,09,54.8917,12.3333,1.56,1,NA,NA,NA
200615542,Unknown (Denmark),2006-09-25,2006,09,54.8917,12.3333,1.65,1.01,NA,NA,NA
200615542,Unknown (Denmark),2006-09-25,2006,09,54.8917,12.3333,1.7,10,NA,NA,NA
200615542,Unknown (Denmark),2006-09-25,2006,09,54.8917,12.3333,1.5,15,NA,NA,NA
200615542,Unknown (Denmark),2006-09-25,2006,09,54.8917,12.3333,0.65,21.6,NA,NA,NA
4518,Gauss,2006-05-05,2006,05,54.9247,13.4988,3.17,1,NA,NA,NA
4518,Gauss,2006-05-05,2006,05,54.9247,13.4988,2.92,5,NA,NA,NA
4518,Gauss,2006-05-05,2006,05,54.9247,13.4988,2.66,10,NA,NA,NA
4518,Gauss,2006-05-05,2006,05,54.9247,13.4988,1.85,15,NA,NA,NA
4518,Gauss,2006-05-05,2006,05,54.9247,13.4988,2.35,20,NA,NA,NA
4529,Gauss,2006-05-10,2006,05,55.0002,14.0835,5.03,1,12,0,SEA-006
4529,Gauss,2006-05-10,2006,05,55.0002,14.0835,6.44,5,12,0,SEA-006
4529,Gauss,2006-05-10,2006,05,55.0002,14.0835,6.99,10,12,0,SEA-006
4529,Gauss,2006-05-10,2006,05,55.0002,14.0835,2.03,15,12,0,SEA-006
4529,Gauss,2006-05-10,2006,05,55.0002,14.0835,1,20,12,0,SEA-006
4537,Gauss,2006-07-20,2006,07,54.925,13.4997,1.64,1,13,0,SEA-006
4537,Gauss,2006-07-20,2006,07,54.925,13.4997,1.47,5,13,0,SEA-006
4537,Gauss,2006-07-20,2006,07,54.925,13.4997,2.08,10,13,0,SEA-006
4537,Gauss,2006-07-20,2006,07,54.925,13.4997,2.43,15,13,0,SEA-006
4537,Gauss,2006-07-20,2006,07,54.925,13.4997,2.42,20,13,0,SEA-006
7591,Gauss,2006-05-11,2006,05,54.9235,13.4973,1.11,1,NA,NA,NA
