year,country,area,farm_species,produced_tonnes,p_kg,n_kg,source
2014,DK,Belts Danish coastal waters,Finfish,170.043,1091,7684,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,209.784,783,7710,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,162.162,662,6396,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,223.508,1500,12800,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Bornholm Basin,Finfish,NA,NA,NA,helcom
2012,DK,Bornholm Basin,Finfish,NA,NA,NA,helcom
2013,DK,Bornholm Basin,Finfish,NA,NA,NA,helcom
2014,DK,Bornholm Basin,Finfish,62.078,330,3320,helcom
2015,DK,Bornholm Basin,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,168.142,695,6661,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,180.952,664,6476,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,181.818,696,6753,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,98.687,160,3600,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,279.165,1060,10670,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,165.138,620,6047,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2012,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2013,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2014,DK,Arkona Basin,Finfish,760.66,3210,30630,helcom
2015,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,220.6,872,8422,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,252.73,1036,9938,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2012,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2013,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2014,DK,Arkona Basin,Finfish,357.519,1652,15487,helcom
2015,DK,Arkona Basin,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,2479.662,9600,90200,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,556.18,2700,24300,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,229.358,853,8319,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,354.56,1450,14320,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,439.241,1770,17570,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,529.76,2110,20990,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2012,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2013,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2014,DK,Belts Danish coastal waters,Finfish,712.631,2556,25164,helcom
2015,DK,Belts Danish coastal waters,Finfish,NA,NA,NA,helcom
2011,SE,Aland Sea,Rainbow trout,43,265,2097,helcom
2012,SE,Aland Sea,Rainbow trout,44,269,2132,helcom
2013,SE,Aland Sea,Rainbow trout,47,289,2294,helcom
2014,SE,Aland Sea,Rainbow trout,45,277,2251,helcom
2015,SE,Aland Sea,Rainbow trout,5,NA,NA,helcom
2011,SE,Western Gotland Basin,Finfish,NA,84,864,helcom
2012,SE,Western Gotland Basin,Finfish,NA,56,558,helcom
2013,SE,Western Gotland Basin,Finfish,NA,40,410,helcom
2014,SE,Western Gotland Basin,Finfish,0,0,0,helcom
2015,SE,Western Gotland Basin,Finfish,NA,NA,NA,helcom
2011,SE,Bornholm Basin,Finfish,109,436,3271,helcom
2012,SE,Bornholm Basin,Finfish,NA,423,3896,helcom
2013,SE,Bornholm Basin,Finfish,77,293,2695,helcom
2014,SE,Bornholm Basin,Finfish,58.64,223,2051,helcom
2015,SE,Bornholm Basin,Finfish,NA,NA,NA,helcom
2011,SE,Bornholm Basin,Rainbow trout,NA,NA,3264,helcom
2012,SE,Bornholm Basin,Rainbow trout,NA,438,3168,helcom
2013,SE,Bornholm Basin,Rainbow trout,NA,443,3201,helcom
2014,SE,Bornholm Basin,Rainbow trout,50,180,2208,helcom
2015,SE,Bornholm Basin,Rainbow trout,0,NA,NA,helcom
2011,SE,The Sound,Finfish,94,880,5242,helcom
2012,SE,The Sound,Finfish,101,744,6104,helcom
2013,SE,The Sound,Finfish,108,1021,6387,helcom
2014,SE,The Sound,Finfish,80,1110,6150,helcom
2015,SE,The Sound,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Rainbow trout,NA,267,3135,helcom
2012,SE,Bothnian Sea,Rainbow trout,NA,126,1478,helcom
2013,SE,Bothnian Sea,Rainbow trout,NA,237,2781,helcom
2014,SE,Bothnian Sea,Rainbow trout,76.4,306,3591,helcom
2015,SE,Bothnian Sea,Rainbow trout,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Rainbow trout,0,0,0,helcom
2012,SE,Bothnian Sea,Rainbow trout,30,178,1361,helcom
2013,SE,Bothnian Sea,Rainbow trout,29,166,1288,helcom
2014,SE,Bothnian Sea,Rainbow trout,30,163,1436,helcom
2015,SE,Bothnian Sea,Rainbow trout,33,NA,NA,helcom
2011,SE,Bothnian Sea,Finfish,422,2180,17060,helcom
2012,SE,Bothnian Sea,Finfish,401,1834,16364,helcom
2013,SE,Bothnian Sea,Finfish,392,1672,16312,helcom
2014,SE,Bothnian Sea,Finfish,180,1048,9202,helcom
2015,SE,Bothnian Sea,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Finfish,407,1984,18582,helcom
2012,SE,Bothnian Sea,Finfish,596,3087,24251,helcom
2013,SE,Bothnian Sea,Finfish,599,3034,24119,helcom
2014,SE,Bothnian Sea,Finfish,407,1984,18584,helcom
2015,SE,Bothnian Sea,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Finfish,402,2120,16556,helcom
2012,SE,Bothnian Sea,Finfish,581,3015,23726,helcom
2013,SE,Bothnian Sea,Finfish,597,3098,24381,helcom
2014,SE,Bothnian Sea,Finfish,341,1611,15615,helcom
2015,SE,Bothnian Sea,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Finfish,594,3174,24785,helcom
2012,SE,Bothnian Sea,Finfish,584,3318,25880,helcom
2013,SE,Bothnian Sea,Finfish,594,3362,26155,helcom
2014,SE,Bothnian Sea,Finfish,518,2922,27787,helcom
2015,SE,Bothnian Sea,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Sea,Finfish,32,NA,NA,helcom
2012,SE,Bothnian Sea,Finfish,30,NA,NA,helcom
2013,SE,Bothnian Sea,Finfish,33,NA,NA,helcom
2014,SE,Bothnian Sea,Finfish,28.5,156.270742,1408.243678,helcom
2015,SE,Bothnian Sea,Finfish,0,NA,NA,helcom
2011,SE,Bothnian Bay,Finfish,295,NA,NA,helcom
2012,SE,Bothnian Bay,Finfish,275,NA,NA,helcom
2013,SE,Bothnian Bay,Finfish,190,NA,NA,helcom
2014,SE,Bothnian Bay,Finfish,210,1151.468624,10376.532368,helcom
2015,SE,Bothnian Bay,Finfish,NA,NA,NA,helcom
2011,SE,Bothnian Bay,Finfish,0,0,0,helcom
2012,SE,Bothnian Bay,Finfish,25,NA,NA,helcom
2013,SE,Bothnian Bay,Finfish,25,NA,NA,helcom
2014,SE,Bothnian Bay,Finfish,25,137.079598,1235.301472,helcom
2015,SE,Bothnian Bay,Finfish,NA,NA,NA,helcom
2011,FI,Bothnian Sea,Finfish,NA,440,3800,helcom
2012,FI,Bothnian Sea,Finfish,NA,370,3300,helcom
2013,FI,Bothnian Sea,Finfish,NA,420,3900,helcom
2014,FI,Bothnian Sea,Finfish,NA,440,4200,helcom
2015,FI,Bothnian Sea,Finfish,NA,610,5600,helcom
2011,FI,Archipelago Sea,Finfish,NA,110,830,helcom
2012,FI,Archipelago Sea,Finfish,NA,620,4500,helcom
2013,FI,Archipelago Sea,Finfish,NA,410,3900,helcom
2014,FI,Archipelago Sea,Finfish,NA,560,4800,helcom
2015,FI,Archipelago Sea,Finfish,NA,520,5200,helcom
2011,FI,Archipelago Sea,Finfish,NA,160,990,helcom
2012,FI,Archipelago Sea,Finfish,NA,120,790,helcom
2013,FI,Archipelago Sea,Finfish,NA,150,1200,helcom
2014,FI,Archipelago Sea,Finfish,NA,140,1100,helcom
2015,FI,Archipelago Sea,Finfish,NA,130,1000,helcom
2011,FI,Archipelago Sea,Finfish,NA,220,1600,helcom
2012,FI,Archipelago Sea,Finfish,NA,170,1100,helcom
2013,FI,Archipelago Sea,Finfish,NA,210,1700,helcom
2014,FI,Archipelago Sea,Finfish,NA,200,1600,helcom
2015,FI,Archipelago Sea,Finfish,NA,180,1400,helcom
2011,FI,Archipelago Sea,Finfish,NA,410,3800,helcom
2012,FI,Archipelago Sea,Finfish,NA,420,3900,helcom
2013,FI,Archipelago Sea,Finfish,NA,400,3800,helcom
2014,FI,Archipelago Sea,Finfish,NA,390,3800,helcom
2015,FI,Archipelago Sea,Finfish,NA,380,3700,helcom
2011,FI,Archipelago Sea,Finfish,NA,330,2900,helcom
2012,FI,Archipelago Sea,Finfish,NA,280,2800,helcom
2013,FI,Archipelago Sea,Finfish,NA,270,2600,helcom
2014,FI,Archipelago Sea,Finfish,NA,330,3100,helcom
2015,FI,Archipelago Sea,Finfish,NA,250,3200,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,270,2300,helcom
2012,FI,Gulf of Finland,Finfish,NA,280,2400,helcom
2013,FI,Gulf of Finland,Finfish,NA,500,3900,helcom
2014,FI,Gulf of Finland,Finfish,NA,390,3900,helcom
2015,FI,Gulf of Finland,Finfish,NA,430,4400,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,460,4000,helcom
2012,FI,Archipelago Sea,Finfish,NA,390,3600,helcom
2013,FI,Archipelago Sea,Finfish,NA,330,3100,helcom
2014,FI,Archipelago Sea,Finfish,NA,330,3100,helcom
2015,FI,Archipelago Sea,Finfish,NA,300,3500,helcom
2011,FI,Archipelago Sea,Finfish,NA,430,3100,helcom
2012,FI,Archipelago Sea,Finfish,NA,370,3500,helcom
2013,FI,Archipelago Sea,Finfish,NA,280,2800,helcom
2014,FI,Archipelago Sea,Finfish,NA,290,2800,helcom
2015,FI,Archipelago Sea,Finfish,NA,260,2600,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,330,3100,helcom
2012,FI,Bothnian Sea,Finfish,NA,360,3400,helcom
2013,FI,Bothnian Sea,Finfish,NA,350,3300,helcom
2014,FI,Bothnian Sea,Finfish,NA,320,3100,helcom
2015,FI,Bothnian Sea,Finfish,NA,310,3100,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,1,9,helcom
2012,FI,Bothnian Bay,Finfish,NA,2,19,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,460,3000,helcom
2012,FI,Archipelago Sea,Finfish,NA,520,3900,helcom
2013,FI,Archipelago Sea,Finfish,NA,140,1100,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2012,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2013,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2014,FI,Bothnian Bay,Finfish,0,0,0,helcom
2015,FI,Bothnian Bay,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,260,2100,helcom
2012,FI,Bothnian Sea,Finfish,NA,170,1900,helcom
2013,FI,Bothnian Sea,Finfish,NA,120,1100,helcom
2014,FI,Bothnian Sea,Finfish,NA,260,2300,helcom
2015,FI,Bothnian Sea,Finfish,NA,260,2700,helcom
2011,FI,Archipelago Sea,Finfish,NA,180,1700,helcom
2012,FI,Archipelago Sea,Finfish,NA,160,1400,helcom
2013,FI,Archipelago Sea,Finfish,NA,160,1300,helcom
2014,FI,Archipelago Sea,Finfish,NA,190,1700,helcom
2015,FI,Archipelago Sea,Finfish,NA,160,1400,helcom
2011,FI,Archipelago Sea,Finfish,NA,250,2000,helcom
2012,FI,Archipelago Sea,Finfish,NA,210,1600,helcom
2013,FI,Archipelago Sea,Finfish,NA,270,2200,helcom
2014,FI,Archipelago Sea,Finfish,NA,220,2200,helcom
2015,FI,Archipelago Sea,Finfish,NA,120,1200,helcom
2011,FI,Gulf of Finland,Finfish,NA,200,550,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,590,4700,helcom
2012,FI,Bothnian Sea,Finfish,NA,600,4800,helcom
2013,FI,Bothnian Sea,Finfish,NA,680,6000,helcom
2014,FI,Bothnian Sea,Finfish,NA,670,5700,helcom
2015,FI,Bothnian Sea,Finfish,NA,530,5200,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Bothnian Sea,Finfish,NA,75,710,helcom
2012,FI,Bothnian Sea,Finfish,NA,81,710,helcom
2013,FI,Bothnian Sea,Finfish,NA,110,880,helcom
2014,FI,Bothnian Sea,Finfish,NA,110,890,helcom
2015,FI,Bothnian Sea,Finfish,NA,110,950,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2012,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2013,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2014,FI,Gulf of Finland,Finfish,0,0,0,helcom
2015,FI,Gulf of Finland,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,100,750,helcom
2012,FI,Archipelago Sea,Finfish,NA,110,940,helcom
2013,FI,Archipelago Sea,Finfish,NA,90,910,helcom
2014,FI,Archipelago Sea,Finfish,NA,100,1000,helcom
2015,FI,Archipelago Sea,Finfish,NA,90,900,helcom
2011,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2012,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2013,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2014,FI,Bothnian Sea,Finfish,0,0,0,helcom
2015,FI,Bothnian Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,310,2400,helcom
2012,FI,Archipelago Sea,Finfish,NA,310,2400,helcom
2013,FI,Archipelago Sea,Finfish,NA,300,2500,helcom
2014,FI,Archipelago Sea,Finfish,NA,270,2600,helcom
2015,FI,Archipelago Sea,Finfish,NA,250,2400,helcom
2011,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2012,FI,Archipelago Sea,Finfish,NA,210,1600,helcom
2013,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2014,FI,Archipelago Sea,Finfish,0,0,0,helcom
2015,FI,Archipelago Sea,Finfish,NA,0,0,helcom
2011,FI,Archipelago Sea,Finfish,NA,190,1500,helcom
2012,FI,Archipelago Sea,Finfish,NA,180,1500,helcom
2013,FI,Archipelago Sea,Finfish,NA,160,1300,helcom
2014,FI,Archipelago Sea,Finfish,NA,210,1700,helcom
2015,FI,Archipelago Sea,Finfish,NA,120,1100,helcom
2011,FI,Archipelago Sea,Finfish,NA,210,1600,helcom
2012,FI,Archipelago Sea,Finfish,NA,210,1600,helcom
2013,FI,Archipelago Sea,Finfish,NA,200,1600,helcom
2014,FI,Archipelago Sea,Finfish,NA,140,1400,helcom
2015,FI,Archipelago Sea,Finfish,NA,120,1200,helcom
2011,FI,Archipelago Sea,Finfish,NA,180,1400,helcom
2012,FI,Archipelago Sea,Finfish,NA,200,1700,helcom
2013,FI,Archipelago Sea,Finfish,NA,210,1700,helcom
2014,FI,Archipelago Sea,Finfish,NA,190,1500,helcom
2015,FI,Archipelago Sea,Finfish,NA,140,1600,helcom
2011,FI,Archipelago Sea,Finfish,NA,180,1500,helcom
2012,FI,Archipelago Sea,Finfish,NA,160,1300,helcom
2013,FI,Archipelago Sea,Finfish,NA,130,1100,helcom
2014,FI,Archipelago Sea,Finfish,NA,140,1400,helcom
2015,FI,Archipelago Sea,Finfish,NA,140,1300,helcom
2011,FI,Archipelago Sea,Finfish,NA,290,2300,helcom
2012,FI,Archipelago Sea,Finfish,NA,280,2200,helcom
2013,FI,Archipelago Sea,Finfish,NA,270,2300,helcom
2014,FI,Archipelago Sea,Finfish,NA,230,2300,helcom
2015,FI,Archipelago Sea,Finfish,NA,230,2200,helcom
2011,FI,Archipelago Sea,Finfish,NA,17,130,helcom
