year,country,source,area,level,region_id,farm_species,produced_tonnes,n_kg,p_kg,rgn_area_km2,area_fraction,split_production,split_N,split_P
2014,SE,national,Ne_coast,2,41,Rainbow trout,2259,NA,NA,17335.82956,0.3315485588732719,748.9681944947212,NA,NA
2015,SE,national,Ne_coast,2,37,Rainbow trout,1819,NA,NA,31735.90809,0.6069507406817232,1104.0433973000545,NA,NA
2015,SE,national,Ne_coast,2,39,Rainbow trout,1819,NA,NA,3215.71496,0.061500700445004906,111.86977410946392,NA,NA
2015,SE,national,Ne_coast,2,41,Rainbow trout,1819,NA,NA,17335.82956,0.3315485588732719,603.0868285904816,NA,NA
2016,SE,national,Ne_coast,2,37,Rainbow trout,2352,NA,NA,31735.90809,0.6069507406817232,1427.5481420834128,NA,NA
2016,SE,national,Ne_coast,2,39,Rainbow trout,2352,NA,NA,3215.71496,0.061500700445004906,144.64964744665153,NA,NA
2016,SE,national,Ne_coast,2,41,Rainbow trout,2352,NA,NA,17335.82956,0.3315485588732719,779.8022104699355,NA,NA
2017,SE,national,Ne_coast,2,37,Rainbow trout,2740,NA,NA,31735.90809,0.6069507406817232,1663.0450294679215,NA,NA
2017,SE,national,Ne_coast,2,39,Rainbow trout,2740,NA,NA,3215.71496,0.061500700445004906,168.51191921931346,NA,NA
2017,SE,national,Ne_coast,2,41,Rainbow trout,2740,NA,NA,17335.82956,0.3315485588732719,908.443051312765,NA,NA
2018,SE,national,Ne_coast,2,37,Rainbow trout,2754,NA,NA,31735.90809,0.6069507406817232,1671.5423398374655,NA,NA
2018,SE,national,Ne_coast,2,39,Rainbow trout,2754,NA,NA,3215.71496,0.061500700445004906,169.3729290255435,NA,NA
2018,SE,national,Ne_coast,2,41,Rainbow trout,2754,NA,NA,17335.82956,0.3315485588732719,913.0847311369907,NA,NA
2009,SE,national,Other_coasts,2,29,Rainbow trout,366,NA,NA,17728.40167,0.23776481169081928,87.02192107883985,NA,NA
2009,SE,national,Other_coasts,2,35,Rainbow trout,366,NA,NA,2703.05659,0.03625209723212336,13.26826758695715,NA,NA
2009,SE,national,Other_coasts,2,26,Rainbow trout,366,NA,NA,27456.05692,0.36822745360079695,134.77124801789168,NA,NA
2009,SE,national,Other_coasts,2,14,Rainbow trout,366,NA,NA,15096.6004,0.20246835660044854,74.10341851576416,NA,NA
2009,SE,national,Other_coasts,2,11,Rainbow trout,366,NA,NA,4226.44762,0.05668308633772124,20.746009599605973,NA,NA
2009,SE,national,Other_coasts,2,5,Rainbow trout,366,NA,NA,612.66514,0.008216770713635881,3.0073380811907326,NA,NA
2009,SE,national,Other_coasts,2,1,Rainbow trout,366,NA,NA,6739.5362,0.09038742382445467,33.081797119750405,NA,NA
2010,SE,national,Other_coasts,2,29,Rainbow trout,285,NA,NA,17728.40167,0.23776481169081928,67.76297133188349,NA,NA
2010,SE,national,Other_coasts,2,35,Rainbow trout,285,NA,NA,2703.05659,0.03625209723212336,10.331847711155158,NA,NA
2010,SE,national,Other_coasts,2,26,Rainbow trout,285,NA,NA,27456.05692,0.36822745360079695,104.94482427622714,NA,NA
2010,SE,national,Other_coasts,2,14,Rainbow trout,285,NA,NA,15096.6004,0.20246835660044854,57.703481631127836,NA,NA
2010,SE,national,Other_coasts,2,11,Rainbow trout,285,NA,NA,4226.44762,0.05668308633772124,16.154679606250554,NA,NA
2010,SE,national,Other_coasts,2,5,Rainbow trout,285,NA,NA,612.66514,0.008216770713635881,2.3417796533862263,NA,NA
2010,SE,national,Other_coasts,2,1,Rainbow trout,285,NA,NA,6739.5362,0.09038742382445467,25.76041578996958,NA,NA
2011,SE,national,Other_coasts,2,29,Rainbow trout,257,NA,NA,17728.40167,0.23776481169081928,61.10555660454055,NA,NA
2011,SE,national,Other_coasts,2,35,Rainbow trout,257,NA,NA,2703.05659,0.03625209723212336,9.316788988655704,NA,NA
2011,SE,national,Other_coasts,2,26,Rainbow trout,257,NA,NA,27456.05692,0.36822745360079695,94.63445557540481,NA,NA
2011,SE,national,Other_coasts,2,14,Rainbow trout,257,NA,NA,15096.6004,0.20246835660044854,52.034367646315275,NA,NA
2011,SE,national,Other_coasts,2,11,Rainbow trout,257,NA,NA,4226.44762,0.05668308633772124,14.567553188794358,NA,NA
2011,SE,national,Other_coasts,2,5,Rainbow trout,257,NA,NA,612.66514,0.008216770713635881,2.1117100734044216,NA,NA
2011,SE,national,Other_coasts,2,1,Rainbow trout,257,NA,NA,6739.5362,0.09038742382445467,23.22956792288485,NA,NA
2012,SE,national,Other_coasts,2,29,Rainbow trout,213,NA,NA,17728.40167,0.23776481169081928,50.643904890144505,NA,NA
2012,SE,national,Other_coasts,2,35,Rainbow trout,213,NA,NA,2703.05659,0.03625209723212336,7.721696710442275,NA,NA
2012,SE,national,Other_coasts,2,26,Rainbow trout,213,NA,NA,27456.05692,0.36822745360079695,78.43244761696975,NA,NA
2012,SE,national,Other_coasts,2,14,Rainbow trout,213,NA,NA,15096.6004,0.20246835660044854,43.12575995589554,NA,NA
2012,SE,national,Other_coasts,2,11,Rainbow trout,213,NA,NA,4226.44762,0.05668308633772124,12.073497389934625,NA,NA
2012,SE,national,Other_coasts,2,5,Rainbow trout,213,NA,NA,612.66514,0.008216770713635881,1.7501721620044428,NA,NA
2012,SE,national,Other_coasts,2,1,Rainbow trout,213,NA,NA,6739.5362,0.09038742382445467,19.252521274608842,NA,NA
2013,SE,national,Other_coasts,2,29,Rainbow trout,162,NA,NA,17728.40167,0.23776481169081928,38.51789949391272,NA,NA
2013,SE,national,Other_coasts,2,35,Rainbow trout,162,NA,NA,2703.05659,0.03625209723212336,5.872839751603984,NA,NA
2013,SE,national,Other_coasts,2,26,Rainbow trout,162,NA,NA,27456.05692,0.36822745360079695,59.652847483329104,NA,NA
2013,SE,national,Other_coasts,2,14,Rainbow trout,162,NA,NA,15096.6004,0.20246835660044854,32.799873769272665,NA,NA
2013,SE,national,Other_coasts,2,11,Rainbow trout,162,NA,NA,4226.44762,0.05668308633772124,9.18265998671084,NA,NA
2013,SE,national,Other_coasts,2,5,Rainbow trout,162,NA,NA,612.66514,0.008216770713635881,1.3311168556090127,NA,NA
2013,SE,national,Other_coasts,2,1,Rainbow trout,162,NA,NA,6739.5362,0.09038742382445467,14.642762659561656,NA,NA
2014,SE,national,Other_coasts,2,29,Rainbow trout,226,NA,NA,17728.40167,0.23776481169081928,53.73484744212516,NA,NA
2014,SE,national,Other_coasts,2,35,Rainbow trout,226,NA,NA,2703.05659,0.03625209723212336,8.192973974459878,NA,NA
2014,SE,national,Other_coasts,2,26,Rainbow trout,226,NA,NA,27456.05692,0.36822745360079695,83.2194045137801,NA,NA
2014,SE,national,Other_coasts,2,14,Rainbow trout,226,NA,NA,15096.6004,0.20246835660044854,45.75784859170137,NA,NA
2014,SE,national,Other_coasts,2,11,Rainbow trout,226,NA,NA,4226.44762,0.05668308633772124,12.810377512325001,NA,NA
2014,SE,national,Other_coasts,2,5,Rainbow trout,226,NA,NA,612.66514,0.008216770713635881,1.8569901812817091,NA,NA
2014,SE,national,Other_coasts,2,1,Rainbow trout,226,NA,NA,6739.5362,0.09038742382445467,20.427557784326755,NA,NA
2015,SE,national,Other_coasts,2,29,Rainbow trout,100,NA,NA,17728.40167,0.23776481169081928,23.77648116908193,NA,NA
2015,SE,national,Other_coasts,2,35,Rainbow trout,100,NA,NA,2703.05659,0.03625209723212336,3.625209723212336,NA,NA
2015,SE,national,Other_coasts,2,26,Rainbow trout,100,NA,NA,27456.05692,0.36822745360079695,36.82274536007969,NA,NA
2015,SE,national,Other_coasts,2,14,Rainbow trout,100,NA,NA,15096.6004,0.20246835660044854,20.246835660044855,NA,NA
2015,SE,national,Other_coasts,2,11,Rainbow trout,100,NA,NA,4226.44762,0.05668308633772124,5.668308633772124,NA,NA
2015,SE,national,Other_coasts,2,5,Rainbow trout,100,NA,NA,612.66514,0.008216770713635881,0.8216770713635881,NA,NA
2015,SE,national,Other_coasts,2,1,Rainbow trout,100,NA,NA,6739.5362,0.09038742382445467,9.038742382445466,NA,NA
2016,SE,national,Other_coasts,2,29,Rainbow trout,72,NA,NA,17728.40167,0.23776481169081928,17.119066441738987,NA,NA
2016,SE,national,Other_coasts,2,35,Rainbow trout,72,NA,NA,2703.05659,0.03625209723212336,2.610151000712882,NA,NA
2016,SE,national,Other_coasts,2,26,Rainbow trout,72,NA,NA,27456.05692,0.36822745360079695,26.51237665925738,NA,NA
2016,SE,national,Other_coasts,2,14,Rainbow trout,72,NA,NA,15096.6004,0.20246835660044854,14.577721675232295,NA,NA
2016,SE,national,Other_coasts,2,11,Rainbow trout,72,NA,NA,4226.44762,0.05668308633772124,4.08118221631593,NA,NA
2016,SE,national,Other_coasts,2,5,Rainbow trout,72,NA,NA,612.66514,0.008216770713635881,0.5916074913817835,NA,NA
2016,SE,national,Other_coasts,2,1,Rainbow trout,72,NA,NA,6739.5362,0.09038742382445467,6.507894515360736,NA,NA
2017,SE,national,Other_coasts,2,29,Rainbow trout,116,NA,NA,17728.40167,0.23776481169081928,27.58071815613504,NA,NA
2017,SE,national,Other_coasts,2,35,Rainbow trout,116,NA,NA,2703.05659,0.03625209723212336,4.20524327892631,NA,NA
2017,SE,national,Other_coasts,2,26,Rainbow trout,116,NA,NA,27456.05692,0.36822745360079695,42.714384617692446,NA,NA
2017,SE,national,Other_coasts,2,14,Rainbow trout,116,NA,NA,15096.6004,0.20246835660044854,23.48632936565203,NA,NA
2017,SE,national,Other_coasts,2,11,Rainbow trout,116,NA,NA,4226.44762,0.05668308633772124,6.575238015175664,NA,NA
2017,SE,national,Other_coasts,2,5,Rainbow trout,116,NA,NA,612.66514,0.008216770713635881,0.9531454027817622,NA,NA
2017,SE,national,Other_coasts,2,1,Rainbow trout,116,NA,NA,6739.5362,0.09038742382445467,10.48494116363674,NA,NA
2018,SE,national,Other_coasts,2,29,Rainbow trout,116,NA,NA,17728.40167,0.23776481169081928,27.58071815613504,NA,NA
2018,SE,national,Other_coasts,2,35,Rainbow trout,116,NA,NA,2703.05659,0.03625209723212336,4.20524327892631,NA,NA
2018,SE,national,Other_coasts,2,26,Rainbow trout,116,NA,NA,27456.05692,0.36822745360079695,42.714384617692446,NA,NA
2018,SE,national,Other_coasts,2,14,Rainbow trout,116,NA,NA,15096.6004,0.20246835660044854,23.48632936565203,NA,NA
2018,SE,national,Other_coasts,2,11,Rainbow trout,116,NA,NA,4226.44762,0.05668308633772124,6.575238015175664,NA,NA
2018,SE,national,Other_coasts,2,5,Rainbow trout,116,NA,NA,612.66514,0.008216770713635881,0.9531454027817622,NA,NA
2018,SE,national,Other_coasts,2,1,Rainbow trout,116,NA,NA,6739.5362,0.09038742382445467,10.48494116363674,NA,NA
2009,SE,national,Sweden,1,20,Rainbow trout,2431,NA,NA,21941.00756,1,0,NA,NA
2010,SE,national,Sweden,1,20,Rainbow trout,2283,NA,NA,21941.00756,1,0,NA,NA
2011,SE,national,Sweden,1,20,Rainbow trout,3255,NA,NA,21941.00756,1,0,NA,NA
2012,SE,national,Sweden,1,20,Rainbow trout,3051,NA,NA,21941.00756,1,0,NA,NA
2013,SE,national,Sweden,1,20,Rainbow trout,3116,NA,NA,21941.00756,1,0,NA,NA
2014,SE,national,Sweden,1,20,Rainbow trout,2485,NA,NA,21941.00756,1,0,NA,NA
2015,SE,national,Sweden,1,20,Rainbow trout,1919,NA,NA,21941.00756,1,0,NA,NA
2016,SE,national,Sweden,1,20,Rainbow trout,2424,NA,NA,21941.00756,1,0,NA,NA
2017,SE,national,Sweden,1,20,Rainbow trout,2856,NA,NA,21941.00756,1,0,NA,NA
2018,SE,national,Sweden,1,20,Rainbow trout,2870,NA,NA,21941.00756,1,4.547473508864641e-13,NA,NA
1972,DE,fao,Germany,1,16,Rainbow trout,2,NA,NA,2566.81091,0.16779174811155448,0.33558349622310896,NA,NA
1972,DE,fao,Germany,1,13,Rainbow trout,2,NA,NA,7071.49776,0.4622619322267653,0.9245238644535306,NA,NA
1972,DE,fao,Germany,1,10,Rainbow trout,2,NA,NA,3438.82204,0.22479488430105743,0.44958976860211486,NA,NA
1972,DE,fao,Germany,1,8,Rainbow trout,2,NA,NA,2079.47971,0.13593503687554778,0.27187007375109556,NA,NA
1972,DE,fao,Germany,1,4,Rainbow trout,2,NA,NA,140.98877,0.009216398485074963,0.018432796970149927,NA,NA
1973,DE,fao,Germany,1,16,Rainbow trout,10,NA,NA,2566.81091,0.16779174811155448,1.6779174811155448,NA,NA
1973,DE,fao,Germany,1,13,Rainbow trout,10,NA,NA,7071.49776,0.4622619322267653,4.622619322267653,NA,NA
1973,DE,fao,Germany,1,10,Rainbow trout,10,NA,NA,3438.82204,0.22479488430105743,2.2479488430105743,NA,NA
1973,DE,fao,Germany,1,8,Rainbow trout,10,NA,NA,2079.47971,0.13593503687554778,1.3593503687554778,NA,NA
1973,DE,fao,Germany,1,4,Rainbow trout,10,NA,NA,140.98877,0.009216398485074963,0.09216398485074964,NA,NA
1974,DE,fao,Germany,1,16,Rainbow trout,50,NA,NA,2566.81091,0.16779174811155448,8.389587405577723,NA,NA
1974,DE,fao,Germany,1,13,Rainbow trout,50,NA,NA,7071.49776,0.4622619322267653,23.113096611338264,NA,NA
1974,DE,fao,Germany,1,10,Rainbow trout,50,NA,NA,3438.82204,0.22479488430105743,11.239744215052871,NA,NA
1974,DE,fao,Germany,1,8,Rainbow trout,50,NA,NA,2079.47971,0.13593503687554778,6.796751843777389,NA,NA
1974,DE,fao,Germany,1,4,Rainbow trout,50,NA,NA,140.98877,0.009216398485074963,0.4608199242537482,NA,NA
1975,DE,fao,Germany,1,16,Rainbow trout,120,NA,NA,2566.81091,0.16779174811155448,20.13500977338654,NA,NA
1975,DE,fao,Germany,1,13,Rainbow trout,120,NA,NA,7071.49776,0.4622619322267653,55.47143186721184,NA,NA
1975,DE,fao,Germany,1,10,Rainbow trout,120,NA,NA,3438.82204,0.22479488430105743,26.97538611612689,NA,NA
1975,DE,fao,Germany,1,8,Rainbow trout,120,NA,NA,2079.47971,0.13593503687554778,16.312204425065733,NA,NA
1975,DE,fao,Germany,1,4,Rainbow trout,120,NA,NA,140.98877,0.009216398485074963,1.1059678182089956,NA,NA
1976,DE,fao,Germany,1,16,Rainbow trout,160,NA,NA,2566.81091,0.16779174811155448,26.846679697848717,NA,NA
1976,DE,fao,Germany,1,13,Rainbow trout,160,NA,NA,7071.49776,0.4622619322267653,73.96190915628245,NA,NA
1976,DE,fao,Germany,1,10,Rainbow trout,160,NA,NA,3438.82204,0.22479488430105743,35.96718148816919,NA,NA
1976,DE,fao,Germany,1,8,Rainbow trout,160,NA,NA,2079.47971,0.13593503687554778,21.749605900087644,NA,NA
1976,DE,fao,Germany,1,4,Rainbow trout,160,NA,NA,140.98877,0.009216398485074963,1.4746237576119943,NA,NA
1977,DE,fao,Germany,1,16,Rainbow trout,200,NA,NA,2566.81091,0.16779174811155448,33.55834962231089,NA,NA
1977,DE,fao,Germany,1,13,Rainbow trout,200,NA,NA,7071.49776,0.4622619322267653,92.45238644535306,NA,NA
1977,DE,fao,Germany,1,10,Rainbow trout,200,NA,NA,3438.82204,0.22479488430105743,44.958976860211486,NA,NA
1977,DE,fao,Germany,1,8,Rainbow trout,200,NA,NA,2079.47971,0.13593503687554778,27.187007375109555,NA,NA
1977,DE,fao,Germany,1,4,Rainbow trout,200,NA,NA,140.98877,0.009216398485074963,1.8432796970149927,NA,NA
1978,DE,fao,Germany,1,16,Rainbow trout,250,NA,NA,2566.81091,0.16779174811155448,41.94793702788862,NA,NA
1978,DE,fao,Germany,1,13,Rainbow trout,250,NA,NA,7071.49776,0.4622619322267653,115.56548305669133,NA,NA
1978,DE,fao,Germany,1,10,Rainbow trout,250,NA,NA,3438.82204,0.22479488430105743,56.19872107526436,NA,NA
1978,DE,fao,Germany,1,8,Rainbow trout,250,NA,NA,2079.47971,0.13593503687554778,33.983759218886945,NA,NA
1978,DE,fao,Germany,1,4,Rainbow trout,250,NA,NA,140.98877,0.009216398485074963,2.304099621268741,NA,NA
1979,DE,fao,Germany,1,16,Rainbow trout,320,NA,NA,2566.81091,0.16779174811155448,53.693359395697435,NA,NA
1979,DE,fao,Germany,1,13,Rainbow trout,320,NA,NA,7071.49776,0.4622619322267653,147.9238183125649,NA,NA
1979,DE,fao,Germany,1,10,Rainbow trout,320,NA,NA,3438.82204,0.22479488430105743,71.93436297633838,NA,NA
1979,DE,fao,Germany,1,8,Rainbow trout,320,NA,NA,2079.47971,0.13593503687554778,43.49921180017529,NA,NA
1979,DE,fao,Germany,1,4,Rainbow trout,320,NA,NA,140.98877,0.009216398485074963,2.9492475152239885,NA,NA
1980,DE,fao,Germany,1,16,Rainbow trout,400,NA,NA,2566.81091,0.16779174811155448,67.11669924462178,NA,NA
1980,DE,fao,Germany,1,13,Rainbow trout,400,NA,NA,7071.49776,0.4622619322267653,184.9047728907061,NA,NA
1980,DE,fao,Germany,1,10,Rainbow trout,400,NA,NA,3438.82204,0.22479488430105743,89.91795372042297,NA,NA
1980,DE,fao,Germany,1,8,Rainbow trout,400,NA,NA,2079.47971,0.13593503687554778,54.37401475021911,NA,NA
1980,DE,fao,Germany,1,4,Rainbow trout,400,NA,NA,140.98877,0.009216398485074963,3.6865593940299854,NA,NA
1981,DE,fao,Germany,1,16,Rainbow trout,450,NA,NA,2566.81091,0.16779174811155448,75.50628665019951,NA,NA
1981,DE,fao,Germany,1,13,Rainbow trout,450,NA,NA,7071.49776,0.4622619322267653,208.0178695020444,NA,NA
1981,DE,fao,Germany,1,10,Rainbow trout,450,NA,NA,3438.82204,0.22479488430105743,101.15769793547584,NA,NA
1981,DE,fao,Germany,1,8,Rainbow trout,450,NA,NA,2079.47971,0.13593503687554778,61.170766593996504,NA,NA
1981,DE,fao,Germany,1,4,Rainbow trout,450,NA,NA,140.98877,0.009216398485074963,4.1473793182837335,NA,NA
1982,DE,fao,Germany,1,16,Rainbow trout,504,NA,NA,2566.81091,0.16779174811155448,84.56704104822346,NA,NA
1982,DE,fao,Germany,1,13,Rainbow trout,504,NA,NA,7071.49776,0.4622619322267653,232.9800138422897,NA,NA
1982,DE,fao,Germany,1,10,Rainbow trout,504,NA,NA,3438.82204,0.22479488430105743,113.29662168773294,NA,NA
1982,DE,fao,Germany,1,8,Rainbow trout,504,NA,NA,2079.47971,0.13593503687554778,68.51125858527608,NA,NA
1982,DE,fao,Germany,1,4,Rainbow trout,504,NA,NA,140.98877,0.009216398485074963,4.645064836477782,NA,NA
1983,DE,fao,Germany,1,16,Rainbow trout,485,NA,NA,2566.81091,0.16779174811155448,81.37899783410393,NA,NA
1983,DE,fao,Germany,1,13,Rainbow trout,485,NA,NA,7071.49776,0.4622619322267653,224.19703712998117,NA,NA
1983,DE,fao,Germany,1,10,Rainbow trout,485,NA,NA,3438.82204,0.22479488430105743,109.02551888601285,NA,NA
1983,DE,fao,Germany,1,8,Rainbow trout,485,NA,NA,2079.47971,0.13593503687554778,65.92849288464068,NA,NA
1983,DE,fao,Germany,1,4,Rainbow trout,485,NA,NA,140.98877,0.009216398485074963,4.469953265261357,NA,NA
1983,SE,fao,Sweden,1,41,Rainbow trout,670,NA,NA,17335.82956,0.11651110200744849,78.06243834499048,NA,NA
1983,SE,fao,Sweden,1,39,Rainbow trout,670,NA,NA,3215.71496,0.021612262189974956,14.48021566728322,NA,NA
1983,SE,fao,Sweden,1,37,Rainbow trout,670,NA,NA,31735.90809,0.21329153081342364,142.90532564499384,NA,NA
1983,SE,fao,Sweden,1,35,Rainbow trout,670,NA,NA,2703.05659,0.018166774252099647,12.171738748906764,NA,NA
1983,SE,fao,Sweden,1,29,Rainbow trout,670,NA,NA,17728.40167,0.11914951103167112,79.83017239121965,NA,NA
1983,SE,fao,Sweden,1,26,Rainbow trout,670,NA,NA,27456.05692,0.18452739382657107,123.63335386380263,NA,NA
1983,SE,fao,Sweden,1,20,Rainbow trout,670,NA,NA,21941.00756,0.1474617041614107,98.79934178814516,NA,NA
1983,SE,fao,Sweden,1,14,Rainbow trout,670,NA,NA,15096.6004,0.10146163141962085,67.97929305114597,NA,NA
1983,SE,fao,Sweden,1,11,Rainbow trout,670,NA,NA,4226.44762,0.02840522099497141,19.031498066630846,NA,NA
1983,SE,fao,Sweden,1,5,Rainbow trout,670,NA,NA,612.66514,0.004117616083839008,2.758802776172135,NA,NA
1983,SE,fao,Sweden,1,1,Rainbow trout,670,NA,NA,6739.5362,0.045295253218969225,30.34781965670938,NA,NA
1984,DE,fao,Germany,1,16,Rainbow trout,571,NA,NA,2566.81091,0.16779174811155448,95.80908817169761,NA,NA
1984,DE,fao,Germany,1,13,Rainbow trout,571,NA,NA,7071.49776,0.4622619322267653,263.951563301483,NA,NA
1984,DE,fao,Germany,1,10,Rainbow trout,571,NA,NA,3438.82204,0.22479488430105743,128.35787893590378,NA,NA
1984,DE,fao,Germany,1,8,Rainbow trout,571,NA,NA,2079.47971,0.13593503687554778,77.61890605593779,NA,NA
1984,DE,fao,Germany,1,4,Rainbow trout,571,NA,NA,140.98877,0.009216398485074963,5.262563534977804,NA,NA
1984,SE,fao,Sweden,1,41,Rainbow trout,916,NA,NA,17335.82956,0.11651110200744849,106.72416943882281,NA,NA
1984,SE,fao,Sweden,1,39,Rainbow trout,916,NA,NA,3215.71496,0.021612262189974956,19.796832166017058,NA,NA
1984,SE,fao,Sweden,1,37,Rainbow trout,916,NA,NA,31735.90809,0.21329153081342364,195.37504222509605,NA,NA
1984,SE,fao,Sweden,1,35,Rainbow trout,916,NA,NA,2703.05659,0.018166774252099647,16.640765214923277,NA,NA
1984,SE,fao,Sweden,1,29,Rainbow trout,916,NA,NA,17728.40167,0.11914951103167112,109.14095210501075,NA,NA
1984,SE,fao,Sweden,1,26,Rainbow trout,916,NA,NA,27456.05692,0.18452739382657107,169.0270927451391,NA,NA
1984,SE,fao,Sweden,1,20,Rainbow trout,916,NA,NA,21941.00756,0.1474617041614107,135.07492101185218,NA,NA
1984,SE,fao,Sweden,1,14,Rainbow trout,916,NA,NA,15096.6004,0.10146163141962085,92.9388543803727,NA,NA
1984,SE,fao,Sweden,1,11,Rainbow trout,916,NA,NA,4226.44762,0.02840522099497141,26.019182431393812,NA,NA
1984,SE,fao,Sweden,1,5,Rainbow trout,916,NA,NA,612.66514,0.004117616083839008,3.7717363327965314,NA,NA
1984,SE,fao,Sweden,1,1,Rainbow trout,916,NA,NA,6739.5362,0.045295253218969225,41.49045194857581,NA,NA
1985,DE,fao,Germany,1,16,Rainbow trout,651,NA,NA,2566.81091,0.16779174811155448,109.23242802062197,NA,NA
1985,DE,fao,Germany,1,13,Rainbow trout,651,NA,NA,7071.49776,0.4622619322267653,300.93251787962424,NA,NA
1985,DE,fao,Germany,1,10,Rainbow trout,651,NA,NA,3438.82204,0.22479488430105743,146.3414696799884,NA,NA
1985,DE,fao,Germany,1,8,Rainbow trout,651,NA,NA,2079.47971,0.13593503687554778,88.4937090059816,NA,NA
1985,DE,fao,Germany,1,4,Rainbow trout,651,NA,NA,140.98877,0.009216398485074963,5.999875413783801,NA,NA
1985,SE,fao,Sweden,1,41,Rainbow trout,1772,NA,NA,17335.82956,0.11651110200744849,206.45767275719874,NA,NA
1985,SE,fao,Sweden,1,39,Rainbow trout,1772,NA,NA,3215.71496,0.021612262189974956,38.296928600635624,NA,NA
1985,SE,fao,Sweden,1,37,Rainbow trout,1772,NA,NA,31735.90809,0.21329153081342364,377.9525926013867,NA,NA
1985,SE,fao,Sweden,1,35,Rainbow trout,1772,NA,NA,2703.05659,0.018166774252099647,32.191523974720575,NA,NA
1985,SE,fao,Sweden,1,29,Rainbow trout,1772,NA,NA,17728.40167,0.11914951103167112,211.13293354812123,NA,NA
1985,SE,fao,Sweden,1,26,Rainbow trout,1772,NA,NA,27456.05692,0.18452739382657107,326.98254186068397,NA,NA
1985,SE,fao,Sweden,1,20,Rainbow trout,1772,NA,NA,21941.00756,0.1474617041614107,261.30213977401974,NA,NA
1985,SE,fao,Sweden,1,14,Rainbow trout,1772,NA,NA,15096.6004,0.10146163141962085,179.79001087556816,NA,NA
1985,SE,fao,Sweden,1,11,Rainbow trout,1772,NA,NA,4226.44762,0.02840522099497141,50.334051603089335,NA,NA
1985,SE,fao,Sweden,1,5,Rainbow trout,1772,NA,NA,612.66514,0.004117616083839008,7.296415700562722,NA,NA
1985,SE,fao,Sweden,1,1,Rainbow trout,1772,NA,NA,6739.5362,0.045295253218969225,80.26318870401347,NA,NA
1986,DE,fao,Germany,1,16,Rainbow trout,703,NA,NA,2566.81091,0.16779174811155448,117.9575989224228,NA,NA
1986,DE,fao,Germany,1,13,Rainbow trout,703,NA,NA,7071.49776,0.4622619322267653,324.970138355416,NA,NA
1986,DE,fao,Germany,1,10,Rainbow trout,703,NA,NA,3438.82204,0.22479488430105743,158.03080366364338,NA,NA
1986,DE,fao,Germany,1,8,Rainbow trout,703,NA,NA,2079.47971,0.13593503687554778,95.56233092351009,NA,NA
1986,DE,fao,Germany,1,4,Rainbow trout,703,NA,NA,140.98877,0.009216398485074963,6.4791281350076995,NA,NA
1986,SE,fao,Sweden,1,41,Rainbow trout,2668,NA,NA,17335.82956,0.11651110200744849,310.8516201558726,NA,NA
1986,SE,fao,Sweden,1,39,Rainbow trout,2668,NA,NA,3215.71496,0.021612262189974956,57.661515522853186,NA,NA
1986,SE,fao,Sweden,1,37,Rainbow trout,2668,NA,NA,31735.90809,0.21329153081342364,569.0618042102143,NA,NA
1986,SE,fao,Sweden,1,35,Rainbow trout,2668,NA,NA,2703.05659,0.018166774252099647,48.46895370460186,NA,NA
1986,SE,fao,Sweden,1,29,Rainbow trout,2668,NA,NA,17728.40167,0.11914951103167112,317.89089543249855,NA,NA
1986,SE,fao,Sweden,1,26,Rainbow trout,2668,NA,NA,27456.05692,0.18452739382657107,492.3190867292916,NA,NA
1986,SE,fao,Sweden,1,20,Rainbow trout,2668,NA,NA,21941.00756,0.1474617041614107,393.4278267026437,NA,NA
1986,SE,fao,Sweden,1,14,Rainbow trout,2668,NA,NA,15096.6004,0.10146163141962085,270.6996326275484,NA,NA
1986,SE,fao,Sweden,1,11,Rainbow trout,2668,NA,NA,4226.44762,0.02840522099497141,75.78512961458372,NA,NA
1986,SE,fao,Sweden,1,5,Rainbow trout,2668,NA,NA,612.66514,0.004117616083839008,10.985799711682473,NA,NA
1986,SE,fao,Sweden,1,1,Rainbow trout,2668,NA,NA,6739.5362,0.045295253218969225,120.84773558820989,NA,NA
1987,DE,fao,Germany,1,16,Rainbow trout,786,NA,NA,2566.81091,0.16779174811155448,131.8843140156818,NA,NA
1987,DE,fao,Germany,1,13,Rainbow trout,786,NA,NA,7071.49776,0.4622619322267653,363.33787873023755,NA,NA
1987,DE,fao,Germany,1,10,Rainbow trout,786,NA,NA,3438.82204,0.22479488430105743,176.68877906063113,NA,NA
1987,DE,fao,Germany,1,8,Rainbow trout,786,NA,NA,2079.47971,0.13593503687554778,106.84493898418056,NA,NA
1987,DE,fao,Germany,1,4,Rainbow trout,786,NA,NA,140.98877,0.009216398485074963,7.244089209268921,NA,NA
1987,SE,fao,Sweden,1,41,Rainbow trout,2834,NA,NA,17335.82956,0.11651110200744849,330.192463089109,NA,NA
1987,SE,fao,Sweden,1,39,Rainbow trout,2834,NA,NA,3215.71496,0.021612262189974956,61.249151046389024,NA,NA
1987,SE,fao,Sweden,1,37,Rainbow trout,2834,NA,NA,31735.90809,0.21329153081342364,604.4681983252426,NA,NA
1987,SE,fao,Sweden,1,35,Rainbow trout,2834,NA,NA,2703.05659,0.018166774252099647,51.4846382304504,NA,NA
1987,SE,fao,Sweden,1,29,Rainbow trout,2834,NA,NA,17728.40167,0.11914951103167112,337.66971426375596,NA,NA
